# x y z radius
59.083500000066124 -56.5160000002943 2.167294488 2.346097544
80.50659999996424 -57.200000000186265 2.505052438 3.603665962
217.41749999998137 -56.52900000009686 2.221782278 3.816165399
354.0742999999784 -56.087999999988824 0.408056392 3.411601268
170.50760000001173 -55.407000000122935 0.705876732 3.261236711
-167.12390000000596 -52.50400000018999 0.561027361 3.7172275
-60.193300000042655 -52.90800000028685 2.083202199 3.801113224
238.04570000001695 -51.99500000011176 0.33358682 3.721079056
260.8505000000587 -33.79800000041723 2.260295129 2.76144344
-8.25399999995716 -29.661000000312924 1.400465762 0.794157838
220.0627000000095 -16.611000000033528 0.287440989 0.718342516
347.88980000000447 -26.35800000000745 1.511934666 1.658941082
-116.8469000000041 -24.77500000037253 0.988749282 0.775898974
343.1670999999624 -25.153000000398606 0.0 2.88829632
-205.39459999999963 -31.005000000353903 0.0 5.14673311
-98.17550000001211 -30.442000000271946 0.7749339 4.880857019
49.10829999996349 -31.795000000391155 0.0 5.359562255
-19.515099999960512 -31.7160000000149 1.95024117 3.291860429
155.01720000000205 -30.975000000093132 0.268261206 5.769145538
187.0075000000652 -30.583000000100583 0.416520497 3.117419169
-159.5622999999905 -30.027000000234693 0.0 6.407182954
171.35190000000875 -28.658000000286847 2.099674888 3.419995075
31.084799999953248 -27.7320000003092 0.443685391 5.94534441
1.212900000042282 -24.937000000383705 0.336047709 4.627599917
-217.1975000000093 -23.238000000361353 0.0 1.632815558
236.76919999998063 -24.153000000398606 0.710545134 3.322199345
268.4008000000613 -22.872000000439584 0.616203171 2.188031522
164.6199000000488 -23.003000000026077 1.366878562 1.385902865
170.32750000001397 -22.73700000019744 0.716922068 1.908083188
62.36069999996107 -23.514000000432134 1.355335098 3.853544174
274.4568000000436 -23.07700000004843 0.928370841 3.411601594
-90.69599999999627 -21.067000000271946 2.410325351 4.441092141
-49.557399999932386 -22.755000000353903 1.655195968 2.601067038
-17.750999999931082 -21.882000000216067 2.394246731 3.678463961
-111.48580000002403 -17.688000000081956 0.0 3.411603619
-46.271500000031665 -18.941000000108033 2.544532704 2.833182543
134.81599999999162 -20.33100000023842 0.285389626 0.927376386
282.0034999999916 -19.61600000038743 0.0 2.134980071
-7.071099999942817 -16.40000000037253 0.490967481 3.949071172
-68.0348000000231 -45.42300000041723 0.0 0.610473979
-177.50789999996778 -49.688000000081956 0.0 4.273319382
-101.59640000003856 -48.65600000042468 1.613184385 3.122014993
184.11349999997765 -48.743000000249594 0.06594035 1.854752825
36.94900000002235 -48.35200000042096 0.151592357 5.204887918
5.748400000040419 -47.627000000327826 0.797934572 6.221031218
180.7160000000149 -47.394000000320375 0.0 1.255673253
224.76659999997355 -47.18500000005588 2.399973704 2.878354291
-128.66790000000037 -46.32600000035018 1.340679569 3.163066442
209.26370000001043 -46.778000000398606 0.0 6.223332742
-43.79350000002887 -44.46900000004098 0.937087483 4.872038385
196.38289999996778 -43.96200000029057 0.470338549 3.03352707
55.355699999956414 -42.44000000040978 0.64038217 3.883187242
254.95120000001043 -40.58100000023842 0.765055031 4.996943011
234.34429999999702 -37.59500000020489 0.251272873 3.531343437
186.9794000000693 -40.37100000027567 0.95072842 4.869093608
102.45330000005197 -39.95600000023842 0.648647648 5.538438065
-27.281899999943562 -39.84000000031665 1.944559337 3.846098209
-185.00359999993816 -34.230000000447035 0.212479557 4.942144504
-138.31449999997858 -35.08700000029057 1.7847961 4.04588609
-122.20239999995101 -35.34300000034273 1.059888545 4.042341681
81.57420000003185 -37.47000000020489 0.705866723 4.568368635
15.409300000057556 -34.96000000042841 2.352316251 3.080417048
216.4529999999795 -31.640000000130385 0.0 5.74674051
124.90549999999348 -76.32800000021234 1.288537588 1.343895985
331.68779999995604 -75.2770000002347 2.007666091 2.052833892
99.31620000000112 -82.48800000036135 1.23857367 3.751769529
-151.95900000003166 -75.61100000003353 1.795011671 3.347988705
-119.9320000000298 -78.02100000018254 0.642809609 0.846575309
-24.415099999983795 -78.31600000010803 1.016844569 4.605866778
267.4320000000298 -82.03700000001118 0.592964336 3.763212905
111.5851000000257 -81.36200000019744 0.0 1.775790535
64.52399999997579 -76.92000000039116 0.0 3.801112395
1.5981000000610948 -75.9020000002347 1.517131721 3.506906153
100.42370000004303 -74.67600000044331 1.230808708 3.793563035
-179.22320000000764 -83.0960000003688 0.0 4.901371708
32.3068000000203 -82.4930000002496 0.956156855 3.75177011
356.8192000000272 -72.86600000038743 0.820652176 2.534073815
118.18429999996442 -73.10600000014529 0.48608219 4.366226327
193.16599999996834 -70.91100000031292 0.122761705 0.92737626
-47.35490000003483 -72.38400000007823 0.0 7.959607849
-82.36410000000615 -68.92200000025332 0.0 6.685264883
-24.24780000001192 -68.02100000018254 0.639255184 5.56168304
-200.5688000000082 -67.19400000013411 0.328830854 4.664622839
234.95739999995567 -65.55400000000373 1.133157498 4.185197169
-65.06090000004042 -64.04800000041723 0.0 5.75671151
264.4880000000121 -133.76100000040606 0.0 0.846574928
268.9459999999963 -136.65400000009686 0.0 0.89593041
-159.02679999999236 -135.53100000042468 1.487706464 1.50490524
345.4019000000553 -135.09000000031665 1.930363039 2.86337516
-106.6587999999756 -133.3340000002645 1.106902883 3.153990001
-60.149199999985285 -143.10500000044703 0.0 5.196620347
-188.67889999994077 -139.71500000031665 1.6692993 3.309232772
228.1180999999633 -140.77600000007078 1.079095972 4.280019772
-164.09149999998044 -136.28100000042468 1.964072294 2.745829001
-144.8874000000069 -138.44000000040978 0.0 5.431293822
153.08559999999125 -138.84000000031665 0.116192088 3.098972962
